-5.157027792330930893e+00 -3.692460363410568824e+00 0.000000000000000000e+00
-1.499106139220370615e+00 -4.879422571104607975e-01 2.000000000000000000e+00
4.931017197562203691e+00 8.381365020640641816e+00 1.000000000000000000e+00
6.918837654039077911e+00 4.125190643215845832e+00 2.000000000000000000e+00
1.945556219717271551e+00 2.010242831731556379e+00 1.000000000000000000e+00
2.460919662429423393e+00 3.038466616899295758e+00 1.000000000000000000e+00
-1.089546704018850498e+01 -3.927399366850268692e+00 0.000000000000000000e+00
4.302318020599328108e+00 7.098019610873803842e+00 1.000000000000000000e+00
-1.158392584821665672e+01 -7.699653101403400868e+00 0.000000000000000000e+00
-9.261087873014743010e+00 -4.361217146940843392e-01 0.000000000000000000e+00
8.761304257085642533e-01 6.622091223942550009e+00 1.000000000000000000e+00
2.900812581749224073e+00 1.069817513935979925e+01 1.000000000000000000e+00
-1.360348344245274177e+01 -4.485523133068979540e+00 0.000000000000000000e+00
-1.000636234808105929e+00 -4.645634587983593633e-02 1.000000000000000000e+00
7.553239649466876315e-01 9.608026914843799116e-01 2.000000000000000000e+00
5.851559477398318165e+00 -2.890911049449453429e+00 2.000000000000000000e+00
1.546946740939831422e+00 2.943058758729304891e+00 2.000000000000000000e+00
7.416965222770038224e+00 6.298180261571229011e+00 1.000000000000000000e+00
-1.064434846787852784e+01 5.793573555896873728e-01 0.000000000000000000e+00
-8.808714275573944263e+00 -4.567297732994818560e+00 0.000000000000000000e+00
-7.991220710303923447e+00 -5.707646233076690834e+00 0.000000000000000000e+00
7.674201415566495932e+00 3.551161500104561775e+00 1.000000000000000000e+00
-5.093784117149979807e-02 9.709099015900291008e+00 1.000000000000000000e+00
6.837576834965024553e+00 5.756995266099781183e+00 1.000000000000000000e+00
7.069094929445174813e+00 -2.401033386196297581e+00 2.000000000000000000e+00
3.635263907074466339e+00 4.439274234416785703e+00 1.000000000000000000e+00
2.685953100359056211e+00 4.972676108742584589e+00 1.000000000000000000e+00
-8.765779046788468420e+00 -7.834341447910651901e+00 0.000000000000000000e+00
3.559617286996171526e+00 2.763596478516694432e+00 2.000000000000000000e+00
-9.897683876503156952e+00 -3.143928698705486191e+00 0.000000000000000000e+00
2.127368473231423529e+00 -2.712249231391494764e+00 2.000000000000000000e+00
-2.000917109764773549e+00 5.487428129031812318e+00 1.000000000000000000e+00
-4.218773605929727388e+00 -3.232309399814914386e+00 0.000000000000000000e+00
-5.801423072744167797e+00 -4.720882765277272242e+00 0.000000000000000000e+00
6.855253297090821540e+00 8.452506065461886209e+00 1.000000000000000000e+00
7.636812571525323889e+00 -1.357957150445362027e+00 2.000000000000000000e+00
3.429407654255655302e+00 5.940686542084736566e+00 1.000000000000000000e+00
4.431216499156263922e+00 -1.838486815980211464e+00 2.000000000000000000e+00
2.422849726569800133e-01 5.273262478598017111e+00 1.000000000000000000e+00
6.694108830905039831e+00 1.402130966731619743e+00 2.000000000000000000e+00
9.763025579206175308e+00 4.488881042958281498e+00 2.000000000000000000e+00
4.273099609159523027e+00 8.923774645134839645e+00 1.000000000000000000e+00
-1.182847354224674419e+01 -9.104867082416053137e+00 0.000000000000000000e+00
-7.764417908897456755e+00 -1.560183935219517259e+00 0.000000000000000000e+00
-2.111446566808654168e+00 -4.590463560014406141e+00 0.000000000000000000e+00
4.139885795117774769e-01 5.395257855763174071e+00 1.000000000000000000e+00
-1.474555181448839569e+00 8.246068646603692542e+00 1.000000000000000000e+00
-9.603850132987991728e+00 -2.745077138558300156e+00 0.000000000000000000e+00
-7.415486734051151885e+00 -1.219382500241590606e+01 0.000000000000000000e+00
3.274658762134908585e+00 1.187390556412825404e+01 1.000000000000000000e+00
4.712100499282578348e+00 -7.109807116447908193e-01 2.000000000000000000e+00
-4.355967394746405041e-01 8.069743236892305660e+00 1.000000000000000000e+00
-3.697313366189625583e+00 -2.397798250283816213e+00 0.000000000000000000e+00
7.811680641897611466e-02 9.748479007330866253e+00 1.000000000000000000e+00
3.543379493011137527e+00 5.000173509946410633e+00 1.000000000000000000e+00
4.405064174772883590e-01 9.963715392170069407e+00 1.000000000000000000e+00
4.981651488521010585e-01 -2.691955634098349481e+00 2.000000000000000000e+00
-2.835796262154488545e-01 -1.692904678030572319e+00 2.000000000000000000e+00
7.518498173947062213e+00 -7.573223458980846701e+00 2.000000000000000000e+00
6.368350772346797584e+00 3.011428591352955930e-01 2.000000000000000000e+00
4.625543162722493662e+00 5.549200946573974669e+00 1.000000000000000000e+00
-5.818348051313553704e+00 -3.241956611160672352e-01 0.000000000000000000e+00
1.903807873886827817e+00 1.514010806500608375e+00 2.000000000000000000e+00
9.108693793558417795e-01 6.262362684460362594e+00 1.000000000000000000e+00
4.802623419371525593e-01 6.040138121429403206e+00 1.000000000000000000e+00
6.216094934137567307e+00 -4.336614293282083921e+00 2.000000000000000000e+00
5.635932021818189419e+00 -6.602338277864268079e+00 2.000000000000000000e+00
8.240604075077584412e-02 1.157794014283567918e+01 1.000000000000000000e+00
-7.319392922646834165e+00 -4.190543435349869839e+00 0.000000000000000000e+00
-5.475131481299775338e+00 -3.585330324849940631e+00 0.000000000000000000e+00
8.003014709907989577e-01 1.032385349423899612e+01 1.000000000000000000e+00
4.078835691150238141e+00 -6.824693521370908122e-01 2.000000000000000000e+00
-1.527734307107755463e+01 -6.535338092857612580e+00 0.000000000000000000e+00
-7.706432521334432906e+00 -6.548929522857154240e+00 0.000000000000000000e+00
-7.373362101634755916e+00 -8.858985669417055675e+00 0.000000000000000000e+00
-1.231475900189949968e+01 -2.721931272585008443e+00 0.000000000000000000e+00
1.271076991444297022e+01 -5.791218401265765259e+00 2.000000000000000000e+00
1.144835298814075308e+01 -3.265514906028365694e+00 2.000000000000000000e+00
-4.124939702486333459e+00 7.874602941197037076e+00 1.000000000000000000e+00
6.727116367375121087e+00 -3.704629841648833022e+00 2.000000000000000000e+00
7.175115712737203388e+00 4.823741363517674685e+00 1.000000000000000000e+00
1.171693107044274207e+00 -1.587744448349074577e+00 2.000000000000000000e+00
-6.115389096076768283e+00 -1.601626762716544583e+00 0.000000000000000000e+00
1.698753821886138660e+00 7.985093325473772374e+00 1.000000000000000000e+00
-1.005969256621851571e+01 -6.511442941520471095e-01 0.000000000000000000e+00
-7.361633049388143668e+00 -4.955038482650272691e+00 0.000000000000000000e+00
3.542116106574111356e+00 6.633950515490793620e+00 1.000000000000000000e+00
-9.344120118464321223e+00 -1.155880235072602957e+01 0.000000000000000000e+00
3.350521265859771169e+00 -6.634838964193257027e+00 2.000000000000000000e+00
2.492889816288982541e+00 1.167029358797873151e+01 1.000000000000000000e+00
6.050605148296316571e+00 -1.004541104056043466e+00 2.000000000000000000e+00
-4.245322151208422490e+00 -5.959440738085417522e+00 0.000000000000000000e+00
1.126743404046296027e+00 2.788806933353571438e+00 1.000000000000000000e+00
9.959933284224409267e-01 3.822855222286781984e+00 1.000000000000000000e+00
1.017714534125080839e+00 -1.117836820374904061e+00 2.000000000000000000e+00
-1.304884932300366707e+01 -4.186244426501208871e+00 0.000000000000000000e+00
-8.823668331718426572e+00 -5.934747739594189220e+00 0.000000000000000000e+00
-6.930740313304493583e+00 -1.050307398250226143e+01 0.000000000000000000e+00
-2.106985206329621718e+00 -3.337851504474024011e+00 0.000000000000000000e+00
-1.180676944833728470e+01 -5.959491612166633701e+00 0.000000000000000000e+00
-2.897777824535552327e-02 -7.273403216807384553e+00 2.000000000000000000e+00
5.160292405424987017e+00 9.886326690099819459e+00 1.000000000000000000e+00
4.958571739452897198e+00 -2.223153877728527128e+00 2.000000000000000000e+00
-7.815454886455748706e+00 -5.764195521207662765e+00 0.000000000000000000e+00
-1.232089774511466196e+01 -7.358169253045273805e+00 0.000000000000000000e+00
-2.534912319360917543e+00 7.834057590688949801e-01 0.000000000000000000e+00
4.577175807301435029e+00 -6.500097870514896847e+00 2.000000000000000000e+00
-8.829303319987760190e+00 -7.336507308971425445e+00 0.000000000000000000e+00
-5.803493881132207655e+00 -5.746426766293334154e+00 0.000000000000000000e+00
4.746388784986846687e+00 -5.722471937087848737e+00 2.000000000000000000e+00
5.650982955016909060e+00 4.412848681969581133e-01 2.000000000000000000e+00
-9.691971419108138974e+00 -3.013287111794824114e+00 0.000000000000000000e+00
6.225894164987789914e+00 5.696829610092599694e+00 2.000000000000000000e+00
3.343054299813357666e+00 1.227131097105916613e+00 2.000000000000000000e+00
-1.310776623824387244e+01 -2.066314062566902088e+00 0.000000000000000000e+00
7.845254689624894695e+00 2.091136396276996656e+00 2.000000000000000000e+00
1.799400341756285382e+00 7.867557024215553696e+00 1.000000000000000000e+00
6.228630904632602494e+00 3.134743683907401213e+00 1.000000000000000000e+00
4.033012839709513742e+00 7.360486819741827169e+00 1.000000000000000000e+00
4.420231647628146021e+00 7.836769710553901369e+00 1.000000000000000000e+00
7.186239801772586588e+00 8.383759715987130434e+00 1.000000000000000000e+00
2.339112244931173201e+00 1.195617274158730092e+00 2.000000000000000000e+00
-7.782649470081981491e-02 -5.966629738444234610e-01 2.000000000000000000e+00
2.640939568142179894e-01 8.064980803550605426e-01 2.000000000000000000e+00
-4.254780104026901988e+00 -7.064431051138317486e+00 0.000000000000000000e+00
-9.516912325366076786e+00 -3.746553654414978674e+00 0.000000000000000000e+00
6.128301109132014091e+00 -3.888027271209298696e+00 2.000000000000000000e+00
-9.036517979580017013e+00 -1.175485783104200266e+01 0.000000000000000000e+00
5.347100289290113828e+00 2.168418538093456860e+00 2.000000000000000000e+00
-4.912871049848617666e+00 -5.906930166262779558e+00 0.000000000000000000e+00
5.340647516354078306e+00 7.166275939571550069e+00 1.000000000000000000e+00
-1.301847267836284772e+01 -7.711216203848213269e+00 0.000000000000000000e+00
-8.422474945679491398e+00 -3.543147222799833962e+00 0.000000000000000000e+00
2.352425958606902512e+00 -4.099262691341749587e+00 2.000000000000000000e+00
3.589174008425449980e+00 -2.090015880375930113e+00 2.000000000000000000e+00
2.627655619209498195e+00 7.208849599798223373e+00 1.000000000000000000e+00
2.237726284599317772e+00 -1.514351862527916426e+00 2.000000000000000000e+00
1.178230121566337996e+00 -2.605124204943411570e+00 2.000000000000000000e+00
8.366591437670528819e+00 7.438221583263777248e+00 1.000000000000000000e+00
5.126082357738160233e+00 -3.467417083267597455e+00 2.000000000000000000e+00
-5.830546254133586181e-01 3.860833327599536346e+00 1.000000000000000000e+00
-9.658611504087032174e+00 -3.359217124256491438e+00 0.000000000000000000e+00
3.333006154736131599e+00 6.571273069974570724e+00 1.000000000000000000e+00
6.563887478538353193e+00 -5.563776184034692207e-01 1.000000000000000000e+00
3.215769286923091830e+00 5.473652948956451603e+00 1.000000000000000000e+00
7.382928540845172805e-01 6.919933075052826510e+00 1.000000000000000000e+00
2.201774375385562088e+00 1.948651209677183971e+00 1.000000000000000000e+00
1.148713069011787269e+00 3.877371747138843361e+00 2.000000000000000000e+00
5.299097778652424040e+00 5.703306050747305456e+00 1.000000000000000000e+00
3.606221016700476234e+00 -1.253022054083632764e+00 2.000000000000000000e+00
4.873135428945726488e+00 -2.174816085066119342e+00 2.000000000000000000e+00
-3.615896369914443298e+00 -4.491209100768667639e+00 0.000000000000000000e+00
3.255773115611769963e+00 6.555526515357796846e+00 1.000000000000000000e+00
1.280481981530679469e+01 -3.373666484068040816e+00 2.000000000000000000e+00
1.831457607767820406e+00 -5.311315705856279656e+00 2.000000000000000000e+00
2.693229959544061636e+00 5.906000263232950687e+00 1.000000000000000000e+00
-7.679257596604600167e+00 -1.009344851868208082e+01 0.000000000000000000e+00
-1.258694902098912038e+01 -3.827481954857549162e+00 0.000000000000000000e+00
-9.305718967425656629e+00 -5.686586145570962536e+00 0.000000000000000000e+00
3.677186501654412076e+00 1.046394026220598050e+01 1.000000000000000000e+00
7.060105707720813584e+00 -2.280315108114738809e-02 2.000000000000000000e+00
2.742903128234858823e+00 3.370481124214702362e+00 1.000000000000000000e+00
1.917157308729620091e+00 6.385889871669789830e-01 2.000000000000000000e+00
8.536197676729639028e+00 -1.679071910689013958e-01 2.000000000000000000e+00
-7.375009617171143006e+00 -4.856635186283336125e+00 0.000000000000000000e+00
-1.424982029074931766e+00 -3.825819477204191799e+00 2.000000000000000000e+00
-2.040296736059401539e+00 6.786509572488368391e+00 1.000000000000000000e+00
1.852310591179120891e+00 5.006252774161962016e+00 1.000000000000000000e+00
2.005021369197127257e+00 6.046072058970590746e+00 1.000000000000000000e+00
4.363403931922963608e+00 1.180565752860511353e+01 1.000000000000000000e+00
3.352720259565511451e+00 -2.440568856000706610e+00 2.000000000000000000e+00
-6.950591411578374235e+00 -2.698042792821595981e+00 0.000000000000000000e+00
3.923966984955130410e+00 -3.198327068257804662e+00 2.000000000000000000e+00
5.384871308631016262e+00 2.499383370430174445e+00 2.000000000000000000e+00
4.613114592149056392e+00 -3.661764306031073613e+00 2.000000000000000000e+00
5.922965005418666884e+00 -5.853625274785012600e+00 2.000000000000000000e+00
-7.026566889969796392e+00 -8.341354893124117709e+00 0.000000000000000000e+00
4.384896070542215085e+00 6.127906572418505782e+00 1.000000000000000000e+00
-8.841999797609096490e+00 -7.185559500314530723e+00 0.000000000000000000e+00
-8.061718892972429273e-01 -1.402394915623132565e+00 2.000000000000000000e+00
-1.230811259855211404e+01 -4.233873475248524976e+00 0.000000000000000000e+00
-5.010649778789453279e+00 -6.900683297700007657e+00 0.000000000000000000e+00
9.550408001524663959e-01 3.813809942789516683e+00 2.000000000000000000e+00
9.357496226877358936e+00 -3.313235693887182531e+00 2.000000000000000000e+00
7.696320952437596397e+00 3.211687459451966653e+00 2.000000000000000000e+00
1.565318095023715550e+00 -4.588123768928567436e+00 2.000000000000000000e+00
-8.348311002344031451e+00 -3.830824019629335275e+00 0.000000000000000000e+00
4.081326122121737399e+00 -2.574048537093402977e+00 2.000000000000000000e+00
-5.775733366590198870e+00 -2.590958475867852329e+00 0.000000000000000000e+00
4.015931132515667024e+00 -4.564949899292936597e-01 2.000000000000000000e+00
7.176518291859845355e+00 8.888991180215615628e+00 1.000000000000000000e+00
-6.481951994462573197e+00 -2.599020356922481234e+00 0.000000000000000000e+00
-1.350292198738335081e+01 -4.728093897737000617e+00 0.000000000000000000e+00
-1.548633527013463862e+01 -6.734810843067650765e+00 0.000000000000000000e+00
3.508709991444357801e+00 -5.010924143318835622e-01 2.000000000000000000e+00
6.653861658091772213e+00 6.234712853431143564e-01 2.000000000000000000e+00
-7.876440197364340534e+00 -6.921692333756173987e+00 0.000000000000000000e+00
2.545135099241822463e+00 6.938851572605073237e+00 1.000000000000000000e+00
1.067143754731222316e+01 1.919269821465593662e+00 2.000000000000000000e+00
-8.667946518354950669e+00 8.967906032551891116e-01 0.000000000000000000e+00
-7.859627274744250158e+00 -6.738647713128591121e+00 0.000000000000000000e+00
-8.255466829614498181e+00 -4.101078473697937099e+00 0.000000000000000000e+00
-6.675949875152604740e+00 -4.184880392944070771e+00 0.000000000000000000e+00
-9.233629086072115300e+00 -2.003522490778569143e+00 0.000000000000000000e+00
1.053328111055873872e+00 2.479862080001789870e+00 1.000000000000000000e+00
9.827582593912129738e-01 6.106483779570632819e+00 2.000000000000000000e+00
1.694287352535859270e-01 -2.292834922236528516e-01 2.000000000000000000e+00
2.666097368561461511e+00 1.076725048346738944e+01 1.000000000000000000e+00
4.531420753632089848e+00 1.488932150610863925e+00 2.000000000000000000e+00
-5.829451836823445809e+00 -1.029902370855444005e+01 0.000000000000000000e+00
1.622045112175378501e+00 5.798380382321481896e+00 1.000000000000000000e+00
8.299160794018810350e+00 6.104120746695878452e+00 1.000000000000000000e+00
-1.109070947680812935e+01 -9.801684858341864981e+00 0.000000000000000000e+00
4.235849395051643818e+00 8.538779353817194107e+00 1.000000000000000000e+00
-1.055360783483325449e+01 -3.956967045659283588e+00 0.000000000000000000e+00
-1.116058871692555599e+01 -5.285774040683564046e+00 0.000000000000000000e+00
-5.047353229954342879e+00 -6.898924879300384561e+00 0.000000000000000000e+00
4.951334263281180981e+00 6.168523612799813094e+00 1.000000000000000000e+00
6.594184619820672388e+00 3.889844377378135043e+00 2.000000000000000000e+00
-1.391977708596723318e+00 5.360241649441329415e+00 2.000000000000000000e+00
1.123686569577884242e+01 -1.516721719981621863e+00 2.000000000000000000e+00
3.533962447235802884e+00 -1.335860450306971980e+00 2.000000000000000000e+00
7.748926413081692388e+00 -3.616626278187956345e+00 2.000000000000000000e+00
2.440201901142284857e+00 -2.136511175026837517e+00 2.000000000000000000e+00
-6.916618198262900918e+00 -6.426743918874242567e+00 0.000000000000000000e+00
5.365900323494063429e+00 -3.824365775502636122e-01 2.000000000000000000e+00
-8.902808351919508922e+00 -7.847325521071129018e+00 0.000000000000000000e+00
4.744827654571082576e+00 1.553749048854864867e+00 1.000000000000000000e+00
1.016768644792340748e+00 1.139419723461220357e+01 1.000000000000000000e+00
2.792588037194678741e-01 6.402522607466989868e+00 1.000000000000000000e+00
9.084195073431784451e-01 3.572666935466033422e-01 1.000000000000000000e+00
-1.187418110178787600e+01 -6.291396643274878464e+00 0.000000000000000000e+00
-3.439761974589721660e+00 7.140256585032275005e+00 1.000000000000000000e+00
5.821833946752930089e-01 -2.761348527688585186e+00 2.000000000000000000e+00
7.879301855820202150e-01 -1.170600719396977185e+00 2.000000000000000000e+00
-8.664930291805520213e+00 -4.725408772106148625e+00 0.000000000000000000e+00
-9.743000296350059486e+00 -5.456068823306048365e+00 0.000000000000000000e+00
-9.365093336805193402e+00 -2.795906658688447788e+00 0.000000000000000000e+00
7.247914519929682164e+00 4.491591405357537425e+00 1.000000000000000000e+00
1.497646489374843348e+00 -2.871174867155454447e+00 2.000000000000000000e+00
4.590434408711934644e+00 4.007742202284519273e+00 2.000000000000000000e+00
2.582567355616918192e-01 1.460319420829027770e+00 2.000000000000000000e+00
9.529196656563241330e-01 8.274763214792375976e+00 1.000000000000000000e+00
-1.064741972297071193e+01 -2.006731731273139197e+00 0.000000000000000000e+00
-2.629866384130693291e+00 4.659099249062481185e+00 1.000000000000000000e+00
1.965664125866020129e-01 -1.630720785920702909e-01 0.000000000000000000e+00
-7.192562573943535043e-01 1.050244155543176916e+01 1.000000000000000000e+00
3.480459347680377569e+00 9.951026838294385612e+00 1.000000000000000000e+00
-9.665648188163444843e-02 1.145654327190007926e+00 1.000000000000000000e+00
4.231300059617240983e+00 1.893248889073618990e+00 2.000000000000000000e+00
3.197230873224656378e+00 2.087268494254246320e+00 2.000000000000000000e+00
8.928648057852914377e+00 1.821359136508352350e+00 1.000000000000000000e+00
1.030671695033391622e+00 -3.764698522822088833e+00 2.000000000000000000e+00
2.494052885434631328e+00 -2.540823669489083336e+00 2.000000000000000000e+00
-2.864775956960793124e+00 -3.754534417615819741e+00 0.000000000000000000e+00
3.759813368554836277e+00 -3.016544536069056370e+00 2.000000000000000000e+00
1.380552633848029620e+00 8.441574323097675858e+00 1.000000000000000000e+00
6.498511775846134597e+00 -4.878207703631296965e+00 2.000000000000000000e+00
2.950026227300599047e+00 6.127656533149393070e+00 2.000000000000000000e+00
-1.095227647110704794e+01 -4.523362857167272821e+00 0.000000000000000000e+00
-1.156235127106444338e+01 -5.270368704161109363e+00 0.000000000000000000e+00
-4.398428031775903690e+00 7.156757168468280028e+00 1.000000000000000000e+00
1.979179171065675646e+00 3.017890192944902683e+00 1.000000000000000000e+00
-1.052415946590283191e+01 -7.272588654989293744e+00 0.000000000000000000e+00
3.146458245251813501e+00 6.777523577450989656e+00 1.000000000000000000e+00
-8.924254238368181547e+00 -6.393839091990892953e+00 0.000000000000000000e+00
2.300481993919070156e-01 1.163528864612701241e+01 1.000000000000000000e+00
-6.391747200110595273e+00 -8.355248327965387745e-01 0.000000000000000000e+00
-1.286214735139267518e+01 -8.555565635753126230e+00 0.000000000000000000e+00
